subject_id,sentence_n,trialtime,x,y
0,259,3102.7406,-6,2
0,259,3319.9183,0,7
0,259,3763.4423,2,8
0,259,4152.615,3,5
0,259,4579.9248,0,1
0,259,5073.1838,0,8
0,259,5629.3105,0,3
0,259,6122.4646,-5,5
0,259,6339.8407,1,8
0,259,6747.2725,1,8
0,259,7097.4764,1,8
0,259,7564.4618,1,5
0,259,7952.9143,3,5
0,259,8331.8835,0,8
0,259,8798.4429,2,7
0,259,9187.2982,3,5
0,259,9576.9407,-5,4
0,259,9794.0237,0,4
0,259,10220.7323,1,6
0,259,10521.2065,1,6
0,259,10960.2705,1,2
0,259,11456.9035,-5,3
0,259,11585.2878,-5,3
0,259,11802.4654,3,5
0,259,12246.7834,-5,3
0,259,12463.9611,0,3
0,259,12907.964,0,7
0,259,13365.8929,1,5
0,259,13650.1621,1,5
0,259,13994.2486,1,5
0,259,14437.1356,3,5
0,259,14864.2888,2,7
0,259,15253.1441,0,8
0,259,15642.7404,0,1
0,259,16199.0174,-6,5
0,259,16416.6158,3,10
0,260,217.4913,-5,4
0,260,434.9827,0,7
0,260,854.8976,1,9
0,260,1040.8029,1,9
0,260,1486.2981,3,5
0,260,1961.667,-5,3
0,260,2178.3054,1,5
0,260,2557.0783,0,2
0,260,2983.6599,0,4
0,260,3362.4328,3,5
0,260,3789.9604,-6,5
0,260,4006.5988,-6,3
0,260,4223.2373,-6,5
0,260,4351.6216,-6,5
0,260,4790.895,0,6
0,260,5155.5046,-6,4
0,260,5372.7672,1,2
0,260,5835.4131,0,5
0,260,6262.3975,3,5
0,260,6683.5564,-5,3
0,260,6811.9408,-5,3
0,260,7028.7063,2,7
0,260,7417.5616,0,8
0,260,7807.0878,-5,5
0,260,8024.5943,0,1
0,260,8580.7211,3,5
0,260,9073.7824,1,1
0,260,9549.0455,2,7
0,260,10077.3507,-6,3
0,260,10294.392,2,10
0,260,10721.4181,2,7
0,260,11142.577,-6,5
0,260,11359.8396,1,3
0,260,11822.3947,3,5
0,260,12236.7564,-6,3
0,260,12453.522,1,6
0,260,12843.0655,-5,5
0,260,13059.831,0,8
0,260,13344.1002,0,8
0,260,13777.3124,-5,3
0,260,13889.4918,-5,3
0,260,14106.94,0,2
0,260,14662.524,1,4
0,260,15051.3793,0,6
0,260,15440.9383,-6,4
0,260,15553.1177,-6,4
0,260,15770.2006,1,9
0,260,15993.9593,1,9
0,260,16439.6983,-6,5
0,260,16656.961,0,5
0,260,17119.9255,-5,3
0,260,17232.1049,-5,3
0,260,17449.1462,3,5
0,260,17870.0249,0,2
0,260,18337.288,2,8
0,260,18873.1121,-6,4
0,260,19090.6222,1,1
0,260,19648.9561,0,7
0,260,20176.444,1,9
0,260,20565.8427,3,5
0,260,21041.2365,-6,5
0,260,21055.052,-6,5
0,260,21272.0934,0,5
0,260,21686.0743,0,8
0,260,22107.2166,-6,3
0,260,22323.855,0,6
0,260,22702.6279,3,5
0,260,23129.88,1,9
0,260,23605.2397,1,1
0,260,24190.7681,-6,5
0,260,24407.4065,-6,3
0,260,24624.4895,0,4
0,260,25051.0711,0,2
0,260,25324.9404,0,2
0,260,25758.0186,-5,3
0,260,25975.298,3,5
0,260,26419.0378,0,4
0,260,26846.2253,0,8
0,260,27304.8801,-6,5
0,260,27522.2562,1,3
0,260,28017.9421,1,1
0,260,28397.1489,-5,5
0,260,28614.1902,-5,2
0,260,28831.4529,0,5
0,260,29294.4522,3,10
0,261,112.1794,1,3
0,261,752.3491,1,1
0,261,1180.1905,2,7
0,261,1707.6784,3,5
0,261,2097.3666,-6,2
0,261,2209.546,-6,2
0,261,2426.5874,0,5
0,261,2847.2281,0,8
0,261,3267.4659,0,6
0,261,3646.625,-6,4
0,261,3863.708,3,5
0,261,4290.2896,1,5
0,261,4669.0625,0,2
0,261,5095.6441,0,4
0,261,5474.7822,-6,4
0,261,5691.8652,3,5
0,261,6118.8913,2,8
0,261,6546.3036,0,2
0,261,7081.9933,-6,2
0,261,7299.2726,3,5
0,261,7766.1494,0,4
0,261,8192.8581,1,6
0,261,8582.2105,0,2
0,261,9045.0527,3,5
0,261,9512.3993,-5,4
0,261,9640.7837,-5,4
0,261,9974.7826,-5,4
0,261,10192.3735,2,10
0,261,10748.4975,2,4
0,261,11273.7067,1,1
0,261,11701.2002,1,9
0,261,12286.4203,1,5
0,261,12745.0375,-5,4
0,261,12962.1205,0,2
0,261,13284.243,0,2
0,261,13717.3117,-5,2
0,261,13934.5911,3,5
0,261,14378.8006,-5,4
0,261,14596.1095,1,9
0,261,15071.5098,-6,3
0,261,15289.0199,0,2
0,261,15846.5384,0,4
0,261,16225.6975,-6,2
0,261,16442.7388,-6,5
0,261,16659.7802,-6,2
0,261,16673.5957,-6,2
0,261,17119.2303,0,2
0,261,17497.5642,-6,3
0,261,17609.7436,-6,3
0,261,18043.0366,3,5
0,261,18486.9346,-5,4
0,261,18703.9268,1,3
0,261,19118.1668,-5,5
0,261,19230.3462,-5,5
0,261,19358.7305,-5,5
0,261,19576.1066,0,8
0,261,20071.9196,2,7
0,261,20461.5812,-5,2
0,261,20678.9829,0,2
0,261,21185.0063,3,10
0,262,217.1777,0,7
0,262,744.9417,2,8
0,262,1134.1145,3,5
0,262,1561.3665,1,1
0,262,2036.6927,-5,5
0,262,2148.8721,-5,5
0,262,2365.955,0,4
0,262,2792.9811,3,5
0,262,3220.0072,0,4
0,262,3647.4042,-6,3
0,262,3759.5835,-6,3
0,262,3871.7629,-6,3
0,262,4088.5284,1,6
0,262,4477.8809,0,2
0,262,4940.7231,3,5
0,262,5407.5092,1,3
0,262,5821.6561,0,8
0,262,6318.0125,2,4
0,262,6792.4603,0,4
0,262,7171.3947,0,8
0,262,7629.9945,-5,5
0,262,7846.6329,-5,3
0,262,8063.9996,0,3
0,262,8468.1363,0,3
0,262,8907.1336,3,5
0,262,9351.483,-6,3
0,262,9365.2985,-6,3
0,262,9582.5778,0,8
0,262,10049.6343,1,4
0,262,10309.0127,1,4
0,262,10754.282,0,7
0,262,11181.4028,2,4
0,262,11625.1535,0,2
0,262,12039.2037,3,5
0,262,12506.1752,1,2
0,262,12950.4438,-6,3
0,262,13167.6882,1,6
0,262,13626.343,-5,3
0,262,13843.1085,0,8
0,262,14231.8367,0,6
0,262,14610.6096,1,9
0,262,15038.001,1,3
0,262,15563.1194,3,5
0,262,15888.2746,3,5
0,262,16327.3735,0,2
0,262,16802.7037,-6,5
0,262,16816.5193,-6,5
0,262,17033.7986,3,5
0,262,17500.7701,0,7
0,262,17944.9303,-5,5
0,262,18161.5687,2,7
0,262,18540.0242,3,5
0,262,18929.4229,1,9
0,262,19404.7826,1,1
0,262,19989.8412,0,4
0,262,20417.2381,-6,5
0,262,20633.8766,0,2
0,262,21013.0147,-6,2
0,262,21125.1941,-6,2
0,262,21558.5495,3,10
0,263,217.3666,0,7
0,263,545.3179,-5,4
0,263,762.4956,3,5
0,263,1206.8525,-6,2
0,263,1424.2191,0,1
0,263,1917.4781,0,8
0,263,2472.8766,0,6
0,263,2851.6495,1,9
0,263,3279.0409,1,3
0,263,3804.4298,2,7
0,263,4267.1703,0,4
0,263,4711.0118,3,5
0,263,5138.5144,-5,3
0,263,5266.8987,-5,3
0,263,5483.5372,-5,5
0,263,5611.9215,-5,5
0,263,5828.56,-5,3
0,263,6045.9266,0,1
0,263,6539.1856,0,8
0,263,7095.3123,0,3
0,263,7588.4409,-5,4
0,263,7602.2564,-5,4
0,263,8047.8189,0,5
0,263,8392.9851,3,5
0,263,8813.8933,1,1
0,263,9289.0789,2,6
0,263,9785.1186,0,8
0,263,10198.5278,0,6
0,263,10576.8562,0,4
0,263,10955.6291,3,5
0,263,11293.9566,3,5
0,263,11707.2612,-5,2
0,263,11924.5405,0,8
0,263,12399.0179,2,8
0,263,12778.3195,-6,2
0,263,12995.3609,-6,5
0,263,13212.4438,-5,2
0,263,13429.2093,-6,4
0,263,13541.3887,-6,4
0,263,13758.1542,0,7
0,263,14146.8825,2,7
0,263,14526.1423,-6,4
0,263,14742.9078,1,5
0,263,15131.6361,3,5
0,263,15510.8855,-5,3
0,263,15728.0631,0,7
0,263,16171.4601,2,7
0,263,16549.9155,3,5
0,263,16939.0883,0,4
0,263,17366.2758,0,8
0,263,17824.8154,1,3
0,263,18320.5013,1,1
0,263,18699.4539,0,5
0,263,19162.4532,3,10
0,264,217.5101,1,1
0,264,567.7207,-5,5
0,264,785.3068,2,10
0,264,1383.2845,-5,4
0,264,1495.4638,-5,4
0,264,1713.0499,1,1
0,264,2327.8833,3,5
0,264,2714.077,3,5
0,264,3153.4665,-5,2
0,264,3370.105,-5,4
0,264,3383.9205,-5,4
0,264,3601.0981,0,7
0,264,3989.8171,0,4
0,264,4410.4995,3,5
0,264,4748.8269,3,5
0,264,5221.66,0,2
0,264,5696.7615,1,6
0,264,6159.8593,-6,3
0,264,6272.0387,-6,3
0,264,6400.423,-6,3
0,264,6839.8253,2,7
0,264,7218.091,-5,5
0,264,7435.3537,1,3
0,264,7898.3704,-5,4
0,264,8026.7547,-5,4
0,264,8243.7469,3,5
0,264,8657.797,0,8
0,264,9125.1338,-5,2
0,264,9253.5181,-5,2
0,264,9470.2836,2,7
0,264,9656.189,2,7
0,264,9984.0705,2,7
0,264,10226.0723,2,7
0,264,10468.0737,2,7
0,264,10913.857,-6,2
0,264,11130.8983,2,10
0,264,11348.3132,2,10
0,264,11590.3151,2,10
0,264,11832.3169,2,10
0,264,12074.3188,2,10
0,264,12519.5465,2,7
0,264,12939.9114,3,5
0,264,13329.0841,2,8
0,264,13756.2049,0,5
0,264,14200.0048,3,5
0,264,14621.195,-6,3
0,264,14838.4744,0,2
0,264,15305.7374,2,8
0,264,15841.489,1,1
0,264,16399.8228,0,7
0,264,16927.3108,1,9
0,264,17316.9684,-5,3
0,264,17534.475,1,2
0,264,18090.7946,3,10
0,265,217.3666,0,1
0,265,638.0169,1,6
0,265,1134.431,1,1
0,265,1627.6372,-5,2
0,265,1844.7201,0,4
0,265,2271.7462,3,5
0,265,2698.6816,1,3
0,265,3112.9215,-5,5
0,265,3330.2977,0,8
0,265,3826.6245,3,5
0,265,4293.4597,0,5
0,265,4714.5504,-6,2
0,265,4931.1889,-6,4
0,265,5148.2302,0,8
0,265,5569.3036,-5,4
0,265,5785.942,0,6
0,265,6164.7149,3,5
0,265,6591.741,0,4
0,265,6815.4997,0,4
0,265,7346.9673,-5,2
0,265,7564.4365,2,10
0,265,7896.4934,2,10
0,265,8342.3199,-6,2
0,265,8559.7891,0,4
0,265,9094.796,1,6
0,265,9395.2701,1,6
0,265,9741.3697,1,6
0,265,10207.9522,1,8
0,265,10558.5099,3,10
0,266,128.3843,0,10
0,266,743.1248,0,2
0,266,1070.4482,2,4
0,266,1484.5279,0,8
0,266,1959.1028,2,7
0,266,2348.2755,1,4
0,266,2775.3016,0,7
0,266,3202.0103,1,5
0,266,3491.1226,1,5
0,266,3929.7077,0,3
0,266,4350.959,-5,2
0,266,4567.7246,-6,4
0,266,4696.1089,-6,4
0,266,4808.2883,-6,4
0,266,5232.4046,-6,2
0,266,5449.9907,3,5
0,266,5916.5608,0,4
0,266,6343.9522,-6,4
0,266,6560.7177,1,6
0,266,6950.0701,0,2
0,266,7412.9996,-5,2
0,266,7630.279,3,5
0,266,8097.0651,1,3
0,266,8511.0985,0,7
0,266,8974.0375,1,2
0,266,9470.5332,1,8
0,266,9995.8372,3,5
0,266,10440.194,-6,2
0,266,10657.5029,1,9
0,266,11132.9032,-6,3
0,266,11350.4536,1,1
0,266,11935.6919,0,5
0,266,12398.2961,0,8
0,266,12818.534,0,6
0,266,13196.8623,0,4
0,266,13575.9284,-5,3
0,266,13793.4197,3,10
0,267,217.5699,0,1
0,267,661.3378,-5,3
0,267,789.7221,-5,3
0,267,1007.0982,1,6
0,267,1503.5124,1,1
0,267,1996.3477,0,4
0,267,2423.3738,3,5
0,267,2850.9154,-6,2
0,267,3067.9567,-6,5
0,267,3285.2656,1,1
0,267,3760.595,-6,3
0,267,3977.2335,-6,5
0,267,4194.2748,-6,2
0,267,4410.9133,-6,4
0,267,4628.2222,3,5
0,267,5103.6176,-6,4
0,267,5232.0019,-6,4
0,267,5671.2753,0,3
0,267,6060.0785,-5,5
0,267,6276.844,1,1
0,267,6577.3181,1,1
0,267,7016.4003,0,5
0,267,7460.1152,3,5
0,267,7880.7068,1,3
0,267,8294.1161,1,1
0,267,8673.0686,0,5
0,267,9136.0076,-5,4
0,267,9353.444,3,10
0,268,217.2626,1,1
0,268,745.693,-5,5
0,268,963.1468,2,7
0,268,1491.4411,-5,2
0,268,1708.4333,0,5
0,268,2017.3835,0,5
0,268,2345.265,0,5
0,268,2778.3432,-5,4
0,268,2995.7449,2,10
0,268,3327.8693,2,10
0,268,3773.5249,0,4
0,268,4308.5318,1,6
0,268,4609.0059,1,6
0,268,4959.2098,1,6
0,268,5321.3333,1,6
0,268,5814.7747,3,5
0,268,6193.6169,0,2
0,268,6660.1763,2,3
0,268,6944.4455,2,3
0,268,7377.4565,0,7
0,268,7821.1251,0,4
0,268,8224.8636,-6,4
0,268,8441.9049,0,7
0,268,8862.1428,2,7
0,268,9240.5982,1,5
0,268,9629.3265,3,5
0,268,10007.6549,1,5
0,268,10386.8649,-6,3
0,268,10515.2492,-6,3
0,268,10732.3321,0,8
0,268,11054.4547,0,8
0,268,11486.9223,2,7
0,268,11865.2507,1,5
0,268,12254.847,-6,5
0,268,12471.4855,-6,3
0,268,12688.124,3,5
0,268,13067.3983,-6,5
0,268,13284.6776,0,8
0,268,13751.237,2,7
0,268,14140.0923,3,5
0,268,14529.7348,-5,4
0,268,14746.3733,-5,2
0,268,14963.4563,0,4
0,268,15390.766,-5,4
0,268,15608.2352,2,10
0,268,16068.4974,-5,2
0,268,16082.3129,-5,2
0,268,16299.7821,0,4
0,268,16835.268,0,8
0,268,17293.9227,-6,5
0,268,17511.2988,1,3
0,268,18006.9848,1,1
0,268,18385.9374,0,5
0,268,18848.9366,3,10
0,269,217.5861,1,1
0,269,775.8439,2,7
0,269,1303.3319,3,5
0,269,1692.701,0,8
0,269,2159.6726,2,5
0,269,2603.6087,0,2
0,269,2942.5466,0,2
0,269,3375.6851,-5,5
0,269,3592.7265,-5,2
0,269,3704.9059,-5,2
0,269,4188.5717,1,6
0,269,4684.7411,0,2
0,269,5147.8141,1,9
0,269,5617.0785,1,9
0,269,6055.6636,0,7
0,269,6444.3919,2,7
0,269,6802.158,1,5
0,269,7190.8862,3,5
0,269,7569.6591,2,8
0,269,7997.1123,1,1
0,269,8555.4406,1,7
0,269,8964.8107,1,7
0,269,9381.8075,-6,4
0,269,9598.8905,2,10
0,269,9987.6551,0,8
0,269,10401.7925,0,3
0,269,10894.7893,0,7
0,269,11353.3544,-5,5
0,269,11570.3957,0,4
0,269,11886.1745,0,4
0,269,12318.9595,3,5
0,269,12740.1034,-6,4
0,269,12868.4877,-6,4
0,269,13085.4799,1,3
0,269,13499.6269,0,8
0,269,13995.9537,3,5
0,269,14463.0565,1,1
0,269,14938.4185,-6,5
0,269,15155.663,1,5
0,269,15601.175,0,3
0,269,15885.4442,0,3
0,269,16213.3257,0,3
0,269,16560.5498,-5,5
0,269,16777.7275,3,5
0,269,17244.9024,0,8
0,269,17688.3247,2,7
0,269,18077.18,3,5
0,269,18466.3528,0,4
0,269,18893.6625,-5,4
0,269,19110.428,1,6
0,269,19499.7805,0,2
0,269,19962.6227,3,5
0,269,20429.4995,2,8
0,269,20892.0076,0,7
0,269,21281.36,1,3
0,269,21540.7384,1,3
0,269,21986.373,1,9
0,269,22512.0422,-5,4
0,269,22624.2215,-5,4
0,269,22841.7316,0,2
0,269,23399.9878,-5,3
0,269,23617.2672,3,5
0,269,24084.4277,0,9
0,269,24472.3595,0,9
0,269,24800.241,0,9
0,269,25254.904,0,7
0,269,25644.2985,2,4
0,269,26087.8225,0,5
0,269,26477.3487,3,10
0,270,217.52,0,7
0,270,684.5471,-5,3
0,270,796.7265,-5,3
0,270,1013.9042,3,5
0,270,1457.7456,0,4
0,270,1885.0904,-5,2
0,270,2101.8559,1,6
0,270,2491.4658,-6,4
0,270,2505.2813,-6,4
0,270,2617.4607,-6,4
0,270,2745.845,-6,4
0,270,3185.2344,2,7
0,270,3474.3773,2,7
0,270,3913.7667,-6,4
0,270,4130.5323,-5,2
0,270,4347.5736,-5,5
0,270,4564.3391,3,5
0,270,5009.1081,-6,2
0,270,5226.4748,0,1
0,270,5719.681,-6,2
0,270,5936.7639,-5,5
0,270,6065.1483,-5,5
0,270,6177.3276,-5,5
0,270,6610.5801,3,5
0,270,7034.1791,1,1
0,270,7508.754,0,3
0,270,7793.0231,0,3
0,270,8226.0919,-5,3
0,270,8443.2696,3,5
0,270,8910.1573,1,3
0,270,9324.3042,0,8
0,270,9820.1172,2,7
0,270,10208.9726,1,5
0,270,10598.5689,-6,5
0,270,10815.2074,-6,3
0,270,11031.8458,3,5
0,270,11410.8151,0,8
0,270,11878.1769,-6,2
0,270,11990.3562,-6,2
0,270,12422.6968,-6,4
0,270,12640.3501,3,10
0,271,216.6385,1,6
0,271,691.8838,0,8
0,271,976.153,0,8
0,271,1409.3033,0,2
0,271,1965.5234,-5,4
0,271,2182.8027,3,5
0,271,2650.1875,-6,3
0,271,2867.2288,0,5
0,271,3288.2646,-5,2
0,271,3505.3476,-6,5
0,271,3722.1131,-5,3
0,271,3939.1544,0,8
0,271,4359.3923,0,6
0,271,4738.5735,-6,3
0,271,4955.6565,3,5
0,271,5382.2381,1,5
0,271,5715.5791,-5,2
0,271,5932.9552,2,10
0,271,6458.5297,1,5
0,271,6865.9615,1,5
0,271,7199.9605,1,5
0,271,7633.1827,-6,3
0,271,7761.567,-6,3
0,271,7978.6083,1,2
0,271,8405.7708,3,5
0,271,8849.8381,1,1
0,271,9324.413,0,3
0,271,9608.6822,0,3
0,271,10041.562,3,5
0,271,10508.4498,1,3
0,271,10922.5967,0,8
0,271,11419.1355,-6,5
0,271,11636.1277,2,10
0,271,12080.0639,0,8
0,271,12389.0141,0,8
0,271,12821.4817,2,7
0,271,13199.8101,1,5
0,271,13588.5383,3,5
0,271,13966.9938,1,4
0,271,14356.1665,0,7
0,271,14783.601,-6,4
0,271,15000.2395,2,7
0,271,15379.331,0,2
0,271,15885.1512,-5,2
0,271,16102.1926,-5,5
0,271,16319.7624,3,10
0,272,217.52,-5,5
0,272,345.9044,-5,5
0,272,762.8553,1,6
0,272,1259.3779,-6,2
0,272,1476.7445,1,1
0,272,1969.5799,0,4
0,272,2396.606,3,5
0,272,2823.7268,0,7
0,272,3267.9592,-5,3
0,272,3485.3353,1,2
0,272,3981.5605,3,5
0,272,4425.4019,0,4
0,272,4852.7933,-6,4
0,272,5069.4318,-6,2
0,272,5286.1973,1,6
0,272,5675.5497,0,2
0,272,6138.3919,3,5
0,272,6516.5701,3,5
0,272,6955.6691,0,8
0,272,7430.9618,1,2
0,272,7958.4497,0,4
0,272,8347.6225,3,5
0,272,8763.2528,0,7
0,272,9207.4852,-5,3
0,272,9424.8614,1,2
0,272,9921.3571,-5,2
0,272,9935.1726,-5,2
0,272,10380.8329,0,6
0,272,10843.4289,0,2
0,272,11302.1622,3,10
0,273,217.0413,0,1
0,273,644.5,-5,5
0,273,861.8762,1,6
0,273,1358.2903,1,1
0,273,1851.1256,0,4
0,273,2278.1517,3,5
0,273,2705.2725,0,7
0,273,3148.6695,2,7
0,273,3527.4424,1,4
0,273,3954.6482,0,8
0,273,4417.5777,0,3
0,273,4910.7317,2,8
0,273,5416.7571,-5,3
0,273,5634.2672,1,1
0,273,6192.2302,0,4
0,273,6619.6271,-6,3
0,273,6836.6685,0,7
0,273,7257.7779,-5,2
0,273,7369.9573,-5,2
0,273,7803.2313,2,7
0,273,8191.2803,3,5
0,273,8580.5477,0,7
0,273,9024.7754,-6,5
0,273,9241.8584,1,4
0,273,9669.2553,-5,5
0,273,9886.0208,3,5
0,273,10275.6804,-5,2
0,273,10492.7218,-5,5
0,273,10710.0307,1,1
0,273,11185.2938,2,7
0,273,11713.0085,0,5
0,273,12127.1459,-5,5
0,273,12343.7844,-5,3
0,273,12560.8257,3,5
0,273,12981.4173,1,3
0,273,13395.5642,0,8
0,273,13891.8911,3,5
0,273,14359.2353,-5,5
0,273,14576.6019,0,1
0,273,14964.5337,0,1
0,273,15397.7527,-6,5
0,273,15615.1193,3,5
0,273,16082.4243,-6,2
0,273,16096.2398,-6,2
0,273,16313.5191,0,8
0,273,16780.8559,-5,2
0,273,16998.3625,0,1
0,273,17449.3019,0,1
0,273,17882.3707,3,5
0,273,18348.8428,1,6
0,273,18738.4239,-5,3
0,273,18866.8083,-5,3
0,273,19306.1997,2,8
0,273,19694.2487,3,10
0,274,217.3761,-5,5
0,274,231.1916,-5,5
0,274,448.233,0,4
0,274,944.3808,1,6
0,274,1244.8549,1,6
0,274,1683.9189,1,2
0,274,2180.2758,3,5
0,274,2624.6203,-6,4
0,274,2841.798,0,7
0,274,3285.9326,1,2
0,274,3782.1578,3,5
0,274,4226.2252,1,1
0,274,4701.3434,3,5
0,274,5174.5595,2,8
0,274,5602.0127,1,1
0,274,6160.3411,1,7
0,274,6686.02,-6,3
0,274,6902.6585,-6,5
0,274,7031.0428,-6,5
0,274,7469.9037,-6,2
0,274,7686.9451,-6,5
0,274,7904.4143,0,3
0,274,8397.2418,3,5
0,274,8841.178,1,2
0,274,9285.4278,-5,5
0,274,9397.6072,-5,5
0,274,9830.6854,0,4
0,274,10209.0138,-5,3
0,274,10321.1932,-5,3
0,274,10538.1854,2,6
0,274,10952.3323,1,1
0,274,11448.4628,2,4
0,274,11875.6685,1,8
0,274,12338.4091,3,5
0,274,12781.9331,1,4
0,274,13171.2855,0,8
0,274,13634.2151,0,3
0,274,14127.4367,-6,5
0,274,14344.0751,-6,3
0,274,14561.2528,3,5
0,274,15005.0942,0,4
0,274,15431.8029,1,6
0,274,15821.1553,0,2
0,274,16283.9975,3,5
0,274,16751.3418,-5,5
0,274,16863.5212,-5,5
0,274,17080.6988,0,3
0,274,17524.9111,-6,2
0,274,17742.2777,0,8
0,274,18031.8457,0,8
0,274,18372.2114,0,8
0,274,18700.0929,0,8
0,274,19155.5656,0,2
0,274,19648.6031,-5,2
0,274,19760.7825,-5,2
0,274,19978.3523,3,10
0,275,216.7655,0,7
0,275,791.2022,1,9
0,275,1180.8088,-5,5
0,275,1397.5743,-6,3
0,275,1411.3899,-6,3
0,275,1857.1671,3,5
0,275,2332.2472,-5,4
0,275,2549.0127,1,4
0,275,2938.1854,0,7
0,275,3364.767,2,7
0,275,3743.7196,1,3
0,275,4206.2747,3,5
0,275,4620.5959,-5,5
0,275,4837.7735,1,2
0,275,5274.7759,-5,4
0,275,5491.4143,-5,2
0,275,5708.1799,-6,4
0,275,5721.9954,-6,4
0,275,5939.4491,0,8
0,275,6466.81,2,8
0,275,6845.9692,0,2
0,275,7381.6588,0,8
0,275,7907.2952,-5,3
0,275,8124.0607,2,7
0,275,8513.5521,0,2
0,275,9019.285,3,5
0,275,9486.1618,0,4
0,275,9913.3494,0,8
0,275,10372.0557,-6,3
0,275,10385.8712,-6,3
0,275,10603.1505,3,5
0,275,11069.9366,1,3
0,275,11484.1556,-5,3
0,275,11701.5318,0,8
0,275,12197.8586,3,5
0,275,12664.8301,0,7
0,275,13108.63,0,4
0,275,13529.7207,3,10
0,276,217.5861,-6,3
0,276,434.669,0,4
0,276,812.68,1,6
0,276,1202.0324,0,2
0,276,1664.8746,3,5
0,276,2131.434,1,4
0,276,2520.9776,-5,3
0,276,2649.3619,-5,3
0,276,2761.5413,-5,3
0,276,2978.804,0,8
0,276,3441.7335,0,3
0,276,3934.8875,2,8
0,276,4440.8938,-5,4
0,276,4454.7093,-5,4
0,276,4672.1785,0,2
0,276,5102.5993,0,2
0,276,5535.5807,3,5
0,276,5979.3205,2,8
0,276,6406.0292,0,7
0,276,6795.5206,-5,5
0,276,7012.1591,2,7
0,276,7391.4189,-6,4
0,276,7608.0573,0,7
0,276,7987.1234,1,2
0,276,8483.6247,-5,3
0,276,8595.804,-5,3
0,276,8812.5696,0,4
0,276,9201.2978,0,2
0,276,9475.1671,0,2
0,276,9908.1486,3,5
0,276,10351.9831,0,7
0,276,10796.2516,-5,2
0,276,11013.6278,1,2
0,276,11458.4916,3,5
0,276,11902.559,1,1
0,276,12377.4513,2,4
0,276,12601.21,2,4
0,276,13046.3885,0,6
0,276,13460.422,1,2
0,276,13923.4387,-5,3
0,276,13937.2542,-5,3
0,276,14049.4335,-5,3
0,276,14482.5839,1,3
0,276,14832.8497,-6,2
0,276,15049.8419,3,5
0,276,15463.892,0,8
0,276,15930.9485,1,4
0,276,16394.0315,-6,2
0,276,16610.797,3,5
0,276,17000.4463,-5,3
0,276,17217.0847,-5,5
0,276,17434.2624,0,3
0,276,17773.2003,0,3
0,276,18205.6679,2,4
0,276,18619.6576,0,2
0,276,19033.795,0,7
0,276,19526.5397,2,5
0,276,19940.3027,0,7
0,276,20353.7119,2,7
0,276,20732.1674,1,5
0,276,21120.8956,3,5
0,276,21499.7632,1,2
0,276,21838.7011,1,2
0,276,22271.9381,-6,5
0,276,22489.0211,2,5
0,276,22933.0519,0,2
0,276,23377.2121,2,7
0,276,23882.4311,3,5
0,276,24182.9053,3,5
0,276,24621.9025,0,7
0,276,25010.3457,1,9
0,276,25196.251,1,9
0,276,25642.0465,-6,2
0,276,25858.812,-5,4
0,276,26075.5775,0,7
0,276,26261.4828,0,7
0,276,26589.3643,0,7
0,276,27035.0607,-5,2
0,276,27252.2384,2,10
0,276,27492.8124,2,10
0,276,27734.8143,2,10
0,276,28180.1783,0,7
0,276,28624.3384,-5,5
0,276,28736.5178,-5,5
0,276,29169.7399,2,7
0,276,29558.6721,-6,2
0,276,29775.4377,3,5
0,276,30164.8363,1,9
0,276,30639.4112,0,7
0,276,31029.0178,-6,3
0,276,31157.4022,-6,3
0,276,31374.6466,0,3
0,276,31833.2792,-6,5
0,276,32050.0447,1,1
0,276,32439.7254,3,10
0,277,217.5861,-6,5
0,277,329.7655,-6,5
0,277,547.2137,1,3
0,277,897.3455,0,8
0,277,1299.2368,-5,4
0,277,1516.229,2,10
0,277,1960.1651,0,8
0,277,2374.2153,3,5
0,277,2841.3758,0,1
0,277,3334.582,-6,2
0,277,3446.7614,-6,2
0,277,3880.0619,3,5
0,277,4346.7144,1,8
0,277,4701.8572,1,8
0,277,5031.5054,1,8
0,277,5525.6914,0,1
0,277,6081.8146,3,5
0,277,6574.9336,0,1
0,277,7095.1659,-5,2
0,277,7312.542,1,6
0,277,7808.9561,1,1
0,277,8301.7915,0,4
0,277,8729.2038,-6,2
0,277,8946.2868,3,5
0,277,9373.5965,0,1
0,277,9663.1644,0,1
0,277,10194.6321,-5,3
0,277,10412.223,2,10
0,277,10828.0539,2,10
0,277,11273.8312,0,1
0,277,11893.3004,-6,2
0,277,12005.4798,-6,2
0,277,12117.6592,-6,2
0,277,12347.1768,-6,2
0,277,12564.7752,3,5
0,277,13031.0155,2,7
0,277,13420.7023,-6,2
0,277,13638.1039,0,2
0,277,13940.373,0,2
0,277,14385.9259,-5,2
0,277,14514.3103,-5,2
0,277,14952.8954,-6,4
0,277,15170.5355,3,10
0,278,217.5503,-5,4
0,278,231.3659,-5,4
0,278,448.5435,0,5
0,278,869.0479,0,8
0,278,1290.1902,-6,3
0,278,1506.8287,0,6
0,278,1885.9878,-6,4
0,278,2103.0291,0,3
0,278,2524.0046,-5,4
0,278,2652.389,-5,4
0,278,2869.1545,-6,2
0,278,3086.3321,3,5
0,278,3441.475,3,5
0,278,3880.5739,0,2
0,278,4250.5922,0,2
0,278,4682.9328,0,4
0,278,5072.2326,3,5
0,278,5499.7284,-5,4
